"Year","Quarter","Group","Unit","Inflation Deflator","Real Total Wealth","Real Wealth Share","Real Wealth Per Unit Growth","Real Wealth Per Unit"
"","4","Middle 40%","","0.8757138433333335","36614436177223.31","0.28711226424244357","0.5278632978793633","368177.99786476186"
"","1","Middle 40%","","0.8866171266666667","38089444481946.65","0.28532904977303253","0.5896811958666567","383074.61194323347"
"","2","Middle 40%","","0.9003759800000001","38886396090016.984","0.28287500310329733","0.6221589477266065","390900.9624233725"
"","3","Middle 40%","","0.9140432866666667","39744564807954.36","0.28352936695876246","0.6563071786718021","399129.8578471163"
"","4","Middle 40%","","0.92928344","40294008072786.57","0.2830801040477582","0.6776621657591403","404275.89178952255"
"","1","Middle 40%","","0.94811225","40582716274227.74","0.2882705043240543","0.6887100643706813","406938.1673982474"
"","2","Middle 40%","","0.9689795933333333","40498126548686.445","0.29622381246104934","0.6834577649445808","405672.4906262666"
"","3","Middle 40%","","0.9793790366666667","40013905350465.34","0.2970267438796941","0.660940727349253","400246.430695905"
"","4","Middle 40%","","0.98883921","39543236717302.34","0.2958655029419069","0.6390320750898988","394966.97687568417"
"","1","Middle 40%","","0.9986047966666667","39341357520912.71","0.29388489308345567","0.6289182862864362","392529.7990747289"
"","1","Top 10%","","0.59040364","43843438436984.82","0.6881765626354854","0","2174881.164312481"
"","2","Top 10%","","0.5940838466666667","43397431951348.04","0.6862235265916518","-0.013470301073769946","2145584.8602295206"
"","3","Top 10%","","0.59756557","43330006097105.04","0.685177429538872","-0.017882712879351174","2135988.3889043718"
"","4","Top 10%","","0.6008106066666666","42629123581467.22","0.6831328782969881","-0.03647439385986601","2095553.6921269435"
"","1","Top 10%","","0.6047504533333333","40838853706033.19","0.6762793482266667","-0.07983204085775697","2001255.962342321"
"","2","Top 10%","","0.6084077733333334","41676922158820.555","0.6761578726611135","-0.06401807046152598","2035649.468690079"
"","3","Top 10%","","0.6107976633333334","40593790829037.69","0.6757153316490921","-0.09091684343706603","1977147.8340024592"
"","4","Top 10%","","0.6126988733333333","41125489897338.01","0.6763348539702828","-0.08140479930913073","1997835.3996104146"
"","1","Top 10%","","0.6146763566666666","42424704940769.46","0.6777520403460647","-0.05515433615189593","2054927.0374855637"
"","2","Top 10%","","0.6168066466666667","41666582639788.734","0.6775527728886688","-0.0747754769573386","2012253.387925483"
"","3","Top 10%","","0.6197768266666667","39699029635166.69","0.6751205340710618","-0.12064889122001603","1912484.1633028826"
"","4","Top 10%","","0.6233348666666666","39801702999950.766","0.6774426999703739","-0.12054216666588033","1912716.276525442"
"","1","Top 10%","","0.62644247","39919889374406.445","0.6764411040698384","-0.12044517140150773","1912927.2296989535"
"","2","Top 10%","","0.6286033000000001","41342621584302.88","0.6785612569090788","-0.09187629827985604","1975061.133736867"
